-1.0,0.0,-3.0,0.0,0.03,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.9999887393248557,0.005630337572149328,-2.999993715947813,0.003142026093443088,0.029967469003677142,-0.01626549816142836,-7.064481376685686e-07,1.6992299731291198e-05,4.08996637746884e-07,-0.0003532258062741447,0.008496149793411395,0.00020450131991313784
-0.9999708504746055,0.00894442512505674,-2.9999959192898147,-0.0011016710008654872,0.02990005263425042,-0.03370818471336191,3.6253331113094438e-06,3.9553641252213214e-05,-2.790737348562735e-06,0.0021659358573875675,0.011280668425534322,-0.0015998834560390397
-0.9999551568285067,0.007846823049427505,-3.0000015734014838,-0.0028270558345335796,0.02981600653247577,-0.042023050887324255,4.7029076730255165e-06,6.469989702771804e-05,3.190168095727337e-06,0.0005386313981894349,0.012573140340211696,0.002990400362116984
-0.9999403161848368,0.007420321834937603,-2.9999990273663917,0.0012730175460210222,0.029746933545230288,-0.034536493622741526,-1.471376850386977e-05,2.771431181406809e-05,2.0554293681929504e-05,-0.009708739260078963,-0.01849283606388032,0.008681970219968468
-0.9999181669774311,0.011074603702871487,-3.0000021790564064,-0.0015758450074809635,0.029673326474329888,-0.03680353545020067,-2.0783098434226482e-05,-7.468680747791516e-05,2.7226265782917e-05,-0.003034586612720132,-0.051200618846342486,0.0033350773207845097
-0.999891888013734,0.013139481848536382,-3.000015107964728,-0.006464454160862162,0.02960343058929642,-0.03494794251673269,-3.278598925742911e-05,-0.00022038544409610825,3.2562221347282846e-05,-0.006001051777865887,-0.0728493897437966,0.002666026518804772
-0.9998606981317308,0.015594941001539873,-3.0000364282532743,-0.010660144273101465,0.029540957014232285,-0.03123678753206846,-3.261487489973357e-05,-0.0004066478554201455,4.0932362441444946e-05,8.686926787723955e-05,-0.09313134246529027,0.004182024914547791
-0.9998265347789699,0.017081676380472914,-3.000059825503557,-0.011698625141329685,0.029488874826932392,-0.02604109364994594,-6.99768686417429e-05,-0.0005581913143515211,5.2878719514578165e-05,-0.01867811525683004,-0.07577203576886943,0.005969291062789215
-0.9997922069794428,0.017163899763545,-3.0000907200796307,-0.015447288036887727,0.02943851093175121,-0.025181947590592613,-0.00013654377410406902,-0.0006435510428823325,6.717165858801245e-05,-0.033279158603070694,-0.042680601991622755,0.007142061075509786
-0.9997625596256483,0.014823676897260923,-3.0001182571543636,-0.013768537366438738,0.029381272737503406,-0.02861909712390081,-0.0002517229702720311,-0.000637590061095889,8.683788845270936e-05,-0.057583299278525166,0.0029785819032503093,0.009833691347833627
-0.9997234517837656,0.01955392094135586,-3.000148249138078,-0.014995991857182256,0.029319613726780287,-0.030829505361559408,-0.0004333287796664247,-0.0005536565634259364,0.00010329899834847969,-0.09079800233172745,0.041963927252355586,0.008244927715927209
-0.999689550124097,0.016950829834354853,-3.0001833626854246,-0.017556773673246442,0.02926076505214134,-0.02942433731947251,-0.000599974716628164,-0.0004924656655300934,0.00012629420356820515,-0.08331695450263735,0.030589504643145304,0.01151340670910426
-0.9996628381459854,0.013355989055773398,-3.000224751974295,-0.020694644435249952,0.029211439635141157,-0.024662708500091272,-0.0007573901462251905,-0.0004430579089728824,0.00014649557466010164,-0.07870299006527369,0.02469701745728715,0.010117448213050861
-0.9996458629579558,0.008487594014866534,-3.0002626426306698,-0.01894532818738653,0.029177683506025575,-0.016878064557790923,-0.0008377693369574375,-0.0005522620622601485,0.0001515267726002202,-0.04018834341320205,-0.05460406568143009,0.0024720483547705603
-0.9996379506621338,0.003956147910960701,-3.000297781846262,-0.017569607796269215,0.02915871727474849,-0.009483115638543873,-0.0008494513414605461,-0.0008315691346507179,0.00016331074818834505,-0.00583692545556598,-0.13965845704032007,0.005774171153195515
-0.9996405049980792,-0.0012771679727370758,-3.000335351760385,-0.018784957061443813,0.02914769518328951,-0.0055110457294885555,-0.0008054521200921972,-0.0011505672483665688,0.0001641002331386317,0.022000001714265773,-0.15949932889831708,0.0002627643922476973
-0.9996506054168752,-0.005050209398021394,-3.0003624352621694,-0.013541750892136602,0.029139064293244737,-0.004315445022386594,-0.0007324542585930362,-0.0015314093774710998,0.0001612674514130287,0.03649703094536772,-0.1904199191602828,-0.0015628140499239314
-0.999656720985255,-0.003057784189883024,-3.0003803458434066,-0.008955290618662577,0.029127840323230004,-0.005611985007367215,-0.0007346626584228472,-0.0016934254903808643,0.00014919807645743713,-0.0011139303435686108,-0.08100360786847761,-0.006094102155672159
-0.9996629854977164,-0.0031322562306759115,-3.00038725506494,-0.0034546107667118584,0.029109554329991502,-0.009142996619250839,-0.0007877030388890329,-0.0016625469799033696,0.00014190301275605543,-0.02652631073623354,0.015442027202251164,-0.0036357735643630256
-0.9996711132522327,-0.004063877258164249,-3.0003938639175014,-0.003304426280526481,0.02910433664274893,-0.0026088436212866935,-0.0009342850432564275,-0.001415933366789799,0.00013649497921266524,-0.07329516394167762,0.12330908910185163,-0.002597846162805225
-0.9996736555588126,-0.001271153289963752,-3.000411161599249,-0.008648840873659473,0.029100832795345758,-0.0017519237015845217,-0.0011744837651590234,-0.0010250880757969808,0.00012742791981138474,-0.12010489264187597,0.1954273174152589,-0.00432747329174181
-0.9996853334837882,-0.0058389624878051275,-3.000431555787913,-0.010197094331924034,0.02910226022453068,0.0007137145924604837,-0.0014297596932080494,-0.0006888204871756408,0.00011928659540758617,-0.1276414511920685,0.1681389527234211,-0.0038517266807910466
-0.9997043474545545,-0.009506985383153957,-3.0004565213709826,-0.012482791534950693,0.029115901412074915,0.0068205937721182545,-0.0016457687139632808,-0.00046952670463613146,0.00012364379514970665,-0.10800324815716567,0.10964341166971661,0.002347207936680653
-0.9997136360954357,-0.004644320440590873,-3.0004712315176962,-0.007355073356845382,0.029124796031073034,0.004447309499059785,-0.0018259076002619826,-0.0003899818665305431,0.00011600222193129274,-0.09007108510079,0.039778991449831075,-0.003751742058267925
-0.9997194493243509,-0.0029066144575674805,-3.0004805704867095,-0.0046694845067152616,0.029137309155775858,0.006256562351411406,-0.001830552250587505,-0.0006517324781673974,0.00012156806901479328,-0.0023208756438707137,-0.13088017491843223,0.0025436485040447477
-0.9997317217447681,-0.006136210208637037,-3.00049858726784,-0.009008390565355472,0.029151710261463418,0.007200552843779877,-0.0017425060612421355,-0.0010400237078754069,0.00014003694225078414,0.04403090532507403,-0.19416180266102656,0.008887572021594759
-0.999740302106159,-0.004290180695487042,-3.000516521411436,-0.008967071797916892,0.02917332674327806,0.010808240907321763,-0.0016105360381208586,-0.0013919115580370474,0.00016908040968084375,0.066002668829028,-0.17596802389444308,0.014226729100507075
-0.9997562790711614,-0.007988482501149825,-3.0005264323662937,-0.004955477428777553,0.02920124530857797,0.013959282649953941,-0.0014578798042738322,-0.0017087710577963879,0.00018803504991880252,0.076342809357661,-0.15844410372985918,0.009234233542281728
-0.999772701313606,-0.00821112122231226,-3.0005419936201063,-0.007780626906286323,0.029230566430553124,0.01466056098757763,-0.001449919127062227,-0.0016533473856662761,0.00020738885921512543,0.00399660604679628,0.027697737553639596,0.009717170957989105
-0.9997805957843832,-0.003947235388621267,-3.0005498342405272,-0.003920310210548006,0.029259376726065094,0.01440514775598455,-0.001582938484079176,-0.0013519655936173054,0.00022587947262487203,-0.06649578548820846,0.15067670304190925,0.00947379760684942
-0.9997864980894173,-0.002951152517099953,-3.0005466888775425,0.0015726814923731278,0.029280028529646316,0.010325901790611554,-0.0018234357455478854,-0.0009218832671904912,0.00023698694439362616,-0.12024231470288242,0.21503139278796318,0.005919979458075114
-0.9997981968738369,-0.0058493922097833965,-3.0005538042670197,-0.0035576947385647416,0.029292787176933226,0.006379323643455635,-0.002148059654145246,-0.00035068011573644167,0.00025315517254082437,-0.16230680610847703,0.28558496088632773,0.008651228945774359
-0.9997984593072438,-0.00013121670346641964,-3.0005718231240284,-0.009009428504325338,0.02930322056596581,0.005216694516292492,-0.0024362653320202914,2.9482352996773095e-05,0.0002617770968824631,-0.14410214486540598,0.1900708542621413,0.0047466475272263005
-0.9997922165010728,0.0031214030854774116,-3.0006005768845165,-0.014376880244087061,0.029318476610204047,0.007628022119117681,-0.002630906878460218,0.00012939960740590683,0.00026074447580632087,-0.09732073212277255,0.04995977505563798,-0.000389734531851453
-0.9997932458029863,-0.0005146509567851838,-3.000628637283419,-0.014030199451376995,0.029326447525991776,0.003985457893865545,-0.002696936478067984,-6.048381424829334e-05,0.000258401330970877,-0.033014759334748706,-0.09493825299511514,-0.0014244852445351591
-0.9997928378972022,0.00020395289207894227,-3.000653803690162,-0.012583203371445096,0.02932816215727693,0.0008573156425758727,-0.002671065683282941,-0.00043426647741116306,0.00025719913729835655,0.012935248545498972,-0.18688904507478488,-0.001102710589961252
-0.9997948836463163,-0.001022874557035767,-3.0006721132605656,-0.009154785201611686,0.029335977343747682,0.0039075932353769965,-0.0026061824996338034,-0.0008638594528270373,0.00024981047638155204,0.03243919347256433,-0.2147859920662269,-0.004261083378355465
-0.9998066170510125,-0.0058667023480711775,-3.0006827434505676,-0.005315095000923871,0.02934469108458517,0.0043568704187447104,-0.0025160137167275897,-0.0013741833344409007,0.00024547464738871206,0.04508196453236996,-0.25515555182908695,-0.0028214001031264704
-0.9998284674227873,-0.010925185887405944,-3.000690802801388,-0.004029675410170512,0.02935441562526841,0.004862270341620746,-0.0024721890339579186,-0.0014888956193561914,0.00024408961539144862,0.021911349997151375,-0.05735423686763569,-0.000835565021058867
-0.9998482295859763,-0.009881081594484104,-3.0006918753847622,-0.0005362916870885713,0.029368331919890637,0.006958147311112355,-0.0024808881574693753,-0.0012770523487871733,0.0002376194643218353,-0.004354035763330607,0.1059293222366396,-0.0029727437766392155
-0.9998580731685568,-0.004921791290241345,-3.0007033524254085,-0.005738520323075577,0.029394898739009096,0.013283409559230117,-0.0025420427619286794,-0.0008184317114246399,0.00022682170678911548,-0.030582958324617562,0.22932315460844385,-0.0048229544849979315
-0.9998638426591758,-0.002884745309535887,-3.00071532322535,-0.005985399970805877,0.02942994217726579,0.017521719128347362,-0.0026750858543600786,-0.00024010990667444523,0.0002160585643610405,-0.06652439266946997,0.2891739569297941,-0.004627258275162226
-0.9998808407239914,-0.008499032407806877,-3.0007285071818783,-0.006591978264229636,0.02947062485400593,0.020341338370070343,-0.002820154647795647,0.00020406736755748133,0.00022594501208843317,-0.07253430644147546,0.22207421690452744,0.005553419718256097
-0.9998968710901717,-0.008015183090153817,-3.0007501750399377,-0.010833929029662813,0.029523184782241977,0.02627996411802372,-0.0029831596573768686,0.00046542058295526595,0.00022329988085153802,-0.08150206160577521,0.1306798953469618,-0.0009433818000995685
-0.9999120740180037,-0.007601463916056555,-3.0007687616596623,-0.0092933098622328,0.029567853756353842,0.022334487055932224,-0.0031548350100030023,0.0005217718725126694,0.00022709588420161069,-0.08583861313667868,0.028169687171537013,0.0019844633510835348
-0.9999172825098497,-0.0026042459229759464,-3.000788760183237,-0.00999926178724236,0.029620136252621113,0.02614124813363542,-0.003251907802186892,9.755291464515783e-05,0.0002229772607757596,-0.04853575767259607,-0.21210179399887297,-0.0027387653425247132
-0.9999128047398261,0.0022388850117629833,-3.0008161049006583,-0.013672358710731174,0.0296641993088126,0.022031528095742964,-0.0032969813770146435,-0.00045438448671555036,0.00023956123994808327,-0.022535307419384767,-0.27599437284407957,0.007388302502786558
-0.9999016667655705,0.005568987127818052,-3.0008470117377968,-0.015453418569344114,0.029722158571073916,0.0289796311306579,-0.003298685694125172,-0.0009698930959711455,0.0002546001549106166,-0.0008468036394074122,-0.25777770086230684,0.006669385519213946
-0.999889116975617,0.006274894976754379,-3.0008847611678338,-0.018874715018381723,0.029779425742364314,0.028633585645199973,-0.0032974502841096247,-0.001298825976488074,0.00027170468971117435,0.0006274063462342543,-0.16449375167397332,0.008009794905368926
-0.9998753437738264,0.006886600895310886,-3.0009288419399094,-0.022040386037816908,0.02983844444634695,0.029509351991319297,-0.0033601715074135074,-0.001358400391550687,0.000278099262095871,-0.03135636368722003,-0.02979768563255099,0.0030981098590202732
-0.9998687176890007,0.0033130424128655933,-3.0009826320766764,-0.02689506838353731,0.029902488713042706,0.03202213334787687,-0.003479086033427902,-0.0011427491174993074,0.00029210167395696984,-0.059448507246678946,0.10780106517914635,0.00736988247016448
-0.999864868517174,0.0019245859133094577,-3.001034936587516,-0.02615225542001379,0.029966787275671636,0.03214928131446497,-0.0036942835219889803,-0.0007356584057531297,0.00028217280242391835,-0.10760340540978455,0.20356185285088624,-0.00423435022322991
-0.9998573655255434,0.0037514958153257068,-3.00109021215567,-0.02763778407698224,0.030039483956744464,0.03634834053641387,-0.004037313616117865,-0.00016014982436655676,0.0002617735635946789,-0.17151961077595235,0.2877915715121868,-0.009087145008860242
-0.9998391095931943,0.00912796617450392,-3.001153138671272,-0.031463257801067734,0.03011706920597819,0.03879262461686249,-0.0044263267955557545,0.00022844282172184165,0.00023925740886884654,-0.1945062028391906,0.19434222652269795,-0.01043575203498226
-0.9998193425060157,0.009883543589354905,-3.0012205693721596,-0.03371535044373732,0.030188643612254214,0.03578720313801163,-0.004825753419041661,0.0003082369623393463,0.00021280360985383268,-0.19970976232059584,0.03995783161640902,-0.01304219280318951
